NATMON_IND,Indicateur,LOCATION,Pays,TIME,Temps,Value,Flag Codes,Flags,Notes moyennes
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BGR,Bulgarie,2018,2018,166.0,,,18.47307688333735
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BGR,Bulgarie,2019,2019,303.0,,,14.144565348056798
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BGR,Bulgarie,2020,2020,294.0,,,11.274988817699885
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BGR,Bulgarie,2021,2021,325.0,,,18.406409082004778
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KAZ,Kazakhstan,2017,2017,4.0,,,10.59757917960394
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KAZ,Kazakhstan,2018,2018,2.0,,,13.502712073448542
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KAZ,Kazakhstan,2019,2019,9.0,,,19.197379807712736
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KAZ,Kazakhstan,2020,2020,5.0,,,19.607664734451006
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",KOR,République de Corée,2017,2017,902.0,,,16.405645935212185
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",KOR,République de Corée,2018,2018,919.0,,,16.886483169837135
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",KOR,République de Corée,2019,2019,964.0,,,10.424544887255225
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",KOR,République de Corée,2020,2020,1028.0,,,15.144803410895479
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",KOR,République de Corée,2021,2021,1171.0,,,15.468681788063412
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",ESP,Espagne,2017,2017,1099.0,,,13.401007461241111
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",ESP,Espagne,2018,2018,1349.0,,,10.685968347538843
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",ESP,Espagne,2019,2019,1513.0,,,12.289075997243941
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",ESP,Espagne,2020,2020,1664.0,,,13.579839368611964
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",ESP,Espagne,2021,2021,1662.0,,,14.351419865163297
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",SVK,Slovaquie,2017,2017,3043.0,,,15.909267255335692
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",SVK,Slovaquie,2018,2018,3111.0,,,17.223915186982364
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",SVK,Slovaquie,2019,2019,3020.0,,,13.17631873273946
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",SVK,Slovaquie,2020,2020,3057.0,,,13.289537599189831
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",SVK,Slovaquie,2021,2021,3131.0,,,10.196916427237037
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",ROU,Roumanie,2017,2017,90.0,,,10.408748600940182
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",ROU,Roumanie,2018,2018,66.0,,,12.578216943085364
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",ROU,Roumanie,2019,2019,88.0,,,17.402449976749566
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",ROU,Roumanie,2020,2020,137.0,,,16.283138303739122
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",ROU,Roumanie,2021,2021,156.0,,,17.697890206778347
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40675,Monde,2017,2017,458855.53706,,,17.689194362148218
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40675,Monde,2018,2018,465919.91312,,,18.565674676693014
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40675,Monde,2020,2020,453741.78336,‡,Estimation ISU,17.203192659868837
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AUT,Autriche,2017,2017,20923.17222,,,19.79010919000823
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AUT,Autriche,2018,2018,20797.65833,,,18.988252193018173
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AUT,Autriche,2019,2019,19158.82587,,,15.867171662232343
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AUT,Autriche,2020,2020,18838.49389,,,15.881576704911717
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AUT,Autriche,2021,2021,19097.63363,,,10.342670403522295
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LVA,Lettonie,2017,2017,60.0,,,19.98526577708354
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LVA,Lettonie,2018,2018,54.0,,,11.315759973661418
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LVA,Lettonie,2019,2019,38.0,,,17.40347196631592
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LVA,Lettonie,2020,2020,53.0,,,18.21015195124309
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LVA,Lettonie,2021,2021,130.0,,,13.730545293052032
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LSO,Lesotho,2017,2017,,n,Chiffre nul ou négligeable,11.968520546653137
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LSO,Lesotho,2018,2018,,n,Chiffre nul ou négligeable,10.98759886790555
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2017,2017,20.0,,,17.486060058295777
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2018,2018,24.0,,,14.526535292056957
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2019,2019,17.0,,,17.137177590011355
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2020,2020,21.0,,,19.154076488518008
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2021,2021,26.0,,,11.465837361510566
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2022,2022,18.0,,,19.191710007237997
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",40041,Pays à revenu élevé,2017,2017,345516.17782,,,14.116264595084367
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",40041,Pays à revenu élevé,2018,2018,435100.78041,,,13.05267009897289
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",40041,Pays à revenu élevé,2019,2019,521350.30315,‡,Estimation ISU,19.43062260602779
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",40041,Pays à revenu élevé,2020,2020,508706.34033,,,19.906516926063993
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",40041,Pays à revenu élevé,2021,2021,513667.39014,,,11.988922177674482
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2017,2017,8190.0,,,16.568383469519834
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2018,2018,7836.0,,,11.064953137710603
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2019,2019,7646.0,,,16.509140038575058
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2020,2020,8265.0,,,18.2731322777585
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2021,2021,9033.0,,,16.844985465240676
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IND,Inde,2022,2022,8251.0,,,14.173331420625956
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",RWA,Rwanda,2017,2017,1.0,,,13.830663595637695
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",RWA,Rwanda,2018,2018,3.0,,,13.93122415223417
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",RWA,Rwanda,2019,2019,,n,Chiffre nul ou négligeable,15.897118179929231
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",RWA,Rwanda,2020,2020,1.0,,,18.815672700724956
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",RWA,Rwanda,2022,2022,,n,Chiffre nul ou négligeable,19.29066157268768
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",THA,Thaïlande,2020,2020,19686.0,,,10.53529620207318
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",THA,Thaïlande,2022,2022,22138.0,,,11.816223946456883
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",THA,Thaïlande,2023,2023,26103.0,,,11.122243158282885
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",AFG,Afghanistan,2020,2020,,n,Chiffre nul ou négligeable,11.93334640766914
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ECU,Équateur,2018,2018,654.0,,,13.466078106091718
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ECU,Équateur,2019,2019,112.0,,,15.065316826226239
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ECU,Équateur,2020,2020,59.0,,,16.29461227009152
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MKD,Macédoine du Nord,2017,2017,,n,Chiffre nul ou négligeable,17.321422191397016
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MKD,Macédoine du Nord,2018,2018,1157.0,,,18.901115413858072
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MKD,Macédoine du Nord,2019,2019,1210.0,,,19.890884372297908
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MKD,Macédoine du Nord,2020,2020,737.0,,,16.6285647855712
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MKD,Macédoine du Nord,2021,2021,1581.0,,,18.45364518667763
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MYS,Malaisie,2017,2017,131.0,,,17.78038846924699
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MYS,Malaisie,2019,2019,3849.0,,,13.07532039218712
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MYS,Malaisie,2020,2020,4913.0,,,18.75692270234923
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MYS,Malaisie,2021,2021,650.0,,,10.427631379477988
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",MYS,Malaisie,2022,2022,525.0,,,10.003673437514578
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",FRA,France,2017,2017,17637.0,,,12.737326293884642
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",FRA,France,2018,2018,13870.0,,,14.620975296274498
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",FRA,France,2019,2019,13352.0,,,16.383628950006774
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",FRA,France,2020,2020,12857.0,,,11.017702665445448
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",FRA,France,2021,2021,12501.0,,,16.730101338348398
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MMR,Myanmar,2018,2018,5.0,,,18.018158670596947
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",IRL,Irlande,2017,2017,1460.0,,,11.853129195793668
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",IRL,Irlande,2018,2018,1175.0,,,14.151252548317938
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",IRL,Irlande,2019,2019,815.0,,,15.199849899533097
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",IRL,Irlande,2020,2020,404.0,,,14.518070180844806
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",IRL,Irlande,2021,2021,268.0,,,17.998299308884707
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",HND,Honduras,2017,2017,10.0,,,19.60522398119331
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",HND,Honduras,2018,2018,8.0,,,17.9895316400818
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",HND,Honduras,2019,2019,13.0,,,10.779928178758245
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",TJK,Tadjikistan,2017,2017,121.0,,,18.049355721591272
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2017,2017,9795.34102,,,10.665963322355513
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2018,2018,10105.62737,,,12.3597038524157
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2019,2019,10946.91377,,,11.530968968357229
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2020,2020,10107.02079,,,11.975191068460854
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2021,2021,8690.5,,,15.283151270573505
